"KINDPATENT","Patents Office & Patents Families","KINDCOUNTRY","Reference country","LOCATION","Country","IPC","Technology domains & IPC","KINDDATE","Reference Date","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","1999","1999","NBR","Number","0","Units","2017","2017",174.7313,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2000","2000","NBR","Number","0","Units","2017","2017",169.8405,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2001","2001","NBR","Number","0","Units","2017","2017",171.2667,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2002","2002","NBR","Number","0","Units","2017","2017",165.3905,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2003","2003","NBR","Number","0","Units","2017","2017",159.4524,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2004","2004","NBR","Number","0","Units","2017","2017",172.619,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2005","2005","NBR","Number","0","Units","2017","2017",193.5143,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2006","2006","NBR","Number","0","Units","2017","2017",211.061,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2007","2007","NBR","Number","0","Units","2017","2017",243.6571,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2008","2008","NBR","Number","0","Units","2017","2017",309.529,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2009","2009","NBR","Number","0","Units","2017","2017",314.2714,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2010","2010","NBR","Number","0","Units","2017","2017",319.9185,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2011","2011","NBR","Number","0","Units","2017","2017",408.2396,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2012","2012","NBR","Number","0","Units","2017","2017",382.5567,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2013","2013","NBR","Number","0","Units","2017","2017",457.873,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2014","2014","NBR","Number","0","Units","2017","2017",425.0502,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2015","2015","NBR","Number","0","Units","2017","2017",434.7848,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2016","2016","NBR","Number","0","Units","2017","2017",393.5315,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2017","2017","NBR","Number","0","Units","2017","2017",401.5314,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2018","2018","NBR","Number","0","Units","2017","2017",443.4662,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_TECH","Environment","APPLICATION","Application date","2019","2019","NBR","Number","0","Units","2017","2017",336.7095,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","1999","1999","NBR","Number","0","Units","2017","2017",1.5,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2000","2000","NBR","Number","0","Units","2017","2017",4,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2001","2001","NBR","Number","0","Units","2017","2017",2.75,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2002","2002","NBR","Number","0","Units","2017","2017",4.1,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2003","2003","NBR","Number","0","Units","2017","2017",2,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2004","2004","NBR","Number","0","Units","2017","2017",5.3929,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2005","2005","NBR","Number","0","Units","2017","2017",4.25,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2006","2006","NBR","Number","0","Units","2017","2017",4.119,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2007","2007","NBR","Number","0","Units","2017","2017",3.1667,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2008","2008","NBR","Number","0","Units","2017","2017",4.5,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2009","2009","NBR","Number","0","Units","2017","2017",3.75,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2010","2010","NBR","Number","0","Units","2017","2017",6,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2011","2011","NBR","Number","0","Units","2017","2017",8.3095,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2012","2012","NBR","Number","0","Units","2017","2017",9,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2013","2013","NBR","Number","0","Units","2017","2017",8.25,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2014","2014","NBR","Number","0","Units","2017","2017",9.6885,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2015","2015","NBR","Number","0","Units","2017","2017",6.3333,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2016","2016","NBR","Number","0","Units","2017","2017",12.3333,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2017","2017","NBR","Number","0","Units","2017","2017",13.6464,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2018","2018","NBR","Number","0","Units","2017","2017",11.3,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVK","Slovak Republic","ENV_TECH","Environment","APPLICATION","Application date","2019","2019","NBR","Number","0","Units","2017","2017",8.9833,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","ENV_TECH","Environment","APPLICATION","Application date","1999","1999","NBR","Number","0","Units","2017","2017",0.625,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","ENV_TECH","Environment","APPLICATION","Application date","2000","2000","NBR","Number","0","Units","2017","2017",2.8333,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","ENV_TECH","Environment","APPLICATION","Application date","2001","2001","NBR","Number","0","Units","2017","2017",7.6667,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","ENV_TECH","Environment","APPLICATION","Application date","2002","2002","NBR","Number","0","Units","2017","2017",3.5,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","ENV_TECH","Environment","APPLICATION","Application date","2003","2003","NBR","Number","0","Units","2017","2017",7,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","ENV_TECH","Environment","APPLICATION","Application date","2004","2004","NBR","Number","0","Units","2017","2017",14.4167,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","ENV_TECH","Environment","APPLICATION","Application date","2005","2005","NBR","Number","0","Units","2017","2017",9.7,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","ENV_TECH","Environment","APPLICATION","Application date","2006","2006","NBR","Number","0","Units","2017","2017",18.0929,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","ENV_TECH","Environment","APPLICATION","Application date","2007","2007","NBR","Number","0","Units","2017","2017",32.7727,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","ENV_TECH","Environment","APPLICATION","Application date","2008","2008","NBR","Number","0","Units","2017","2017",19.9444,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","ENV_TECH","Environment","APPLICATION","Application date","2009","2009","NBR","Number","0","Units","2017","2017",38.1333,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","ENV_TECH","Environment","APPLICATION","Application date","2010","2010","NBR","Number","0","Units","2017","2017",45.1429,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","ENV_TECH","Environment","APPLICATION","Application date","2011","2011","NBR","Number","0","Units","2017","2017",67.7786,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","ENV_TECH","Environment","APPLICATION","Application date","2012","2012","NBR","Number","0","Units","2017","2017",83.0311,,
